Rank,Club,Country,Level,Elo,From,To
None,Domzale,SVN,0,1333.91992188,2019-08-30,2020-04-04
None,Lok Plovdiv,BUL,1,1333.5032959,2019-12-16,2020-02-16
None,Brann,NOR,1,1332.57067871,2019-12-13,2020-04-04
None,Neftchi,AZE,0,1332.51000977,2019-12-13,2020-04-04
None,Kristiansund,NOR,1,1332.49377441,2019-12-13,2020-04-04
None,Sarpsborg,NOR,1,1332.37390137,2019-12-13,2020-04-04
None,Trapani,ITA,2,1331.75158691,2019-12-30,2020-01-18
None,Lamia,GRE,1,1331.29370117,2019-12-22,2020-01-05
None,Kilmarnock,SCO,1,1331.15686035,2019-12-30,2020-01-22
None,Antalyaspor,TUR,1,1328.20178223,2019-12-29,2020-01-19
None,Olimpik Donetsk,UKR,1,1328.05578613,2019-12-15,2020-02-20
None,Venlo,NED,1,1327.00854492,2019-12-23,2020-01-19
None,Honved,HUN,1,1325.82250977,2019-12-15,2020-01-25
None,Ujpest,HUN,1,1323.48791504,2019-12-15,2020-01-25
None,Kolos,UKR,1,1321.97973633,2019-12-15,2020-02-20
None,Bnei Yehuda,ISR,1,1321.70239258,2019-12-30,2020-01-06
None,Lechia,POL,1,1320.99462891,2019-12-22,2020-02-07
None,Beroe Stara Zagora,BUL,1,1319.64404297,2019-12-15,2020-02-16
None,Wattens,AUT,1,1318.93286133,2019-12-16,2020-02-16
None,Orleans,FRA,2,1318.28125,2019-12-21,2020-01-10
None,Kairat,KAZ,0,1317.49267578,2019-12-13,2020-04-04
None,FC Lviv,UKR,1,1316.14660645,2019-12-15,2020-02-20
None,Gabala,AZE,0,1315.68579102,2019-12-13,2020-04-04
None,Panionios,GRE,1,1315.28442383,2019-12-20,2020-01-05
None,Stromsgodset,NOR,1,1314.90649414,2019-12-13,2020-04-04
None,Niort,FRA,2,1314.32958984,2019-12-22,2020-01-10
None,Dnipro,UKR,1,1313.98156738,2019-12-16,2020-02-20
None,Cherno More,BUL,1,1313.79602051,2019-12-15,2020-02-16
None,Teplice,CZE,1,1313.09692383,2019-12-16,2020-02-15
None,Dinamo Minsk,BLR,1,1313.06933594,2019-12-02,2020-03-20
None,Slaven Belupo,CRO,1,1312.75402832,2019-12-16,2020-02-01
None,Rodez,FRA,2,1311.57543945,2019-12-21,2020-01-10
None,Vorskla,UKR,1,1310.98205566,2019-12-16,2020-02-20
None,Livingston,SCO,1,1310.97619629,2019-12-30,2020-01-22
None,Le Mans,FRA,2,1310.44299316,2019-12-22,2020-01-10
None,Ankaraguecue,TUR,1,1309.49169922,2019-12-29,2020-01-17
None,Chambly Oise,FRA,2,1307.67053223,2019-12-21,2020-01-10
None,Waalwijk,NED,1,1307.66503906,2019-12-21,2020-01-19
None,Kayseri,TUR,1,1306.57873535,2019-12-29,2020-01-18
None,Botev Plovdiv,BUL,1,1306.55651855,2019-12-16,2020-02-16
None,Puskas Akademia,HUN,1,1304.22058105,2019-12-15,2020-01-25
None,Karpaty,UKR,1,1301.83947754,2019-12-16,2020-02-20
None,Livorno,ITA,2,1301.62145996,2019-12-30,2020-01-18
None,Valerenga,NOR,1,1301.16894531,2019-12-13,2020-04-04
None,Mezokovesd-Zsory,HUN,1,1300.88513184,2019-12-15,2020-01-25
None,Ostersund,SWE,1,1300.65258789,2019-12-13,2020-02-20
None,Cercle Brugge,BEL,1,1298.57727051,2019-12-27,2020-01-19
None,Sheriff Tiraspol,MOL,0,1298.47131348,2019-08-16,2020-04-04
None,Bohemians Praha,CZE,1,1297.88928223,2019-12-15,2020-02-16
None,Sabail,AZE,0,1297.68798828,2019-12-13,2020-04-04
None,SonderjyskE,DEN,1,1294.39160156,2019-12-16,2020-02-16
None,Oerebro,SWE,1,1294.27258301,2019-12-13,2020-02-20
None,Plock,POL,1,1292.26208496,2019-12-22,2020-02-09
None,Lyngby,DEN,1,1291.71923828,2019-12-16,2020-02-17
None,Suduva,LIT,0,1291.18359375,2019-08-30,2020-04-04
None,Hermannstadt,ROM,1,1291.03515625,2019-12-22,2020-02-01
None,Gornik,POL,1,1289.59472656,2019-12-22,2020-02-08
None,Ordabasy,KAZ,0,1288.4317627,2019-12-13,2020-04-04
None,Debrecen,HUN,1,1284.09643555,2019-12-15,2020-01-25
None,Panetolikos,GRE,1,1283.92199707,2019-12-23,2020-01-05
None,Esbjerg,DEN,1,1283.11535645,2019-12-16,2020-02-14
None,Olimpija Ljubljana,SVN,0,1281.76123047,2019-08-30,2020-04-04
None,Mura,SVN,0,1280.79467773,2019-08-30,2020-04-04
None,Iasi,ROM,1,1279.39672852,2019-12-22,2020-02-03
None,Horsens,DEN,1,1278.98791504,2019-12-16,2020-02-19
None,Hobro,DEN,1,1278.7322998,2019-12-16,2020-02-16
None,Ventspils,LAT,0,1278.44885254,2019-08-30,2020-04-04
None,Slavia Sofia,BUL,1,1277.52478027,2019-12-16,2020-02-17
None,NFC Volos,GRE,1,1276.38183594,2019-12-23,2020-01-04
None,Torpedo Zhodino,BLR,1,1274.8416748,2019-12-02,2020-03-19
None,St Johnstone,SCO,1,1274.29711914,2019-12-30,2020-01-22
None,Tescoma Zlin,CZE,1,1273.6784668,2019-12-15,2020-02-15
None,Radnik Bijeljina,BHZ,0,1271.69128418,2019-08-16,2020-04-04
None,Dudelange,LUX,0,1271.15283203,2019-12-13,2020-04-04
None,Tromso,NOR,1,1270.17810059,2019-12-13,2020-04-04
None,Mjondalen,NOR,1,1269.00109863,2019-12-13,2020-04-04
None,Sundsvall,SWE,1,1265.38098145,2019-12-13,2020-02-20
None,Lillestrom,NOR,1,1264.44873047,2019-12-13,2020-04-04
None,Zrinjski Mostar,BHZ,0,1263.85192871,2019-08-16,2020-04-04
None,Kiryat Shmona,ISR,1,1262.89575195,2019-12-29,2020-01-11
None,Tobol,KAZ,0,1262.8729248,2019-12-13,2020-04-04
None,FK Sarajevo,BHZ,0,1262.66760254,2019-08-16,2020-04-04
None,IK Sirius,SWE,1,1262.47155762,2019-12-13,2020-02-20
None,Netanya,ISR,1,1260.9095459,2019-12-30,2020-01-11
None,Hearts,SCO,1,1256.94018555,2019-12-30,2020-01-22
None,Kisvarda,HUN,1,1256.18823242,2019-12-15,2020-01-25
None,Clinceni,ROM,1,1256.03308105,2019-12-21,2020-02-01
None,Arka,POL,1,1255.48352051,2019-12-20,2020-02-07
None,Dinamo Tbilisi,GEO,0,1251.23522949,2019-08-16,2020-04-04
None,Inter Zapresic,CRO,1,1250.89611816,2019-12-14,2020-01-31
None,Wisla,POL,1,1250.17785645,2019-12-20,2020-02-08
None,Karvina,CZE,1,1250.02282715,2019-12-15,2020-02-15
None,Helsingborg,SWE,1,1249.93786621,2019-12-13,2020-02-20
None,Rakow,POL,1,1248.9876709,2019-12-22,2020-02-08
None,Diosgyori,HUN,1,1248.85510254,2019-12-16,2020-01-25
None,Hapoel Eran Hadera,ISR,1,1247.12133789,2019-12-29,2020-01-11
None,Zalaegerszegi,HUN,1,1246.52941895,2019-12-15,2020-01-25
None,Chindia Targoviste,ROM,1,1246.49133301,2019-12-23,2020-02-02
None,Hapoel Haifa,ISR,1,1246.48596191,2019-12-31,2020-01-11
None,Opava,CZE,1,1243.49084473,2019-12-15,2020-02-16
None,Ross County,SCO,1,1240.40515137,2019-12-30,2020-01-22
None,H Tel Aviv,ISR,1,1240.04077148,2019-12-30,2020-01-05
None,Paksi,HUN,1,1239.9239502,2019-12-15,2020-01-25
None,Pyunik,ARM,0,1235.96032715,2019-08-30,2020-04-04
None,Kalmar,SWE,1,1235.75695801,2019-12-13,2020-02-20
None,Etar,BUL,1,1235.44421387,2019-12-14,2020-02-16
None,Korona,POL,1,1234.53479004,2019-12-21,2020-02-08
None,Istra,CRO,1,1234.22363281,2019-12-16,2020-01-31
None,Siroki Brijeg,BHZ,0,1233.08447266,2019-08-16,2020-04-04
None,Voluntari,ROM,1,1232.29052734,2019-12-22,2020-02-01
None,Chikhura,GEO,0,1230.62976074,2019-08-16,2020-04-04
None,Shkendija,MAC,0,1229.45458984,2019-07-31,2020-04-04
None,Zalgiris Vilnius,LIT,0,1227.00793457,2019-08-30,2020-04-04
None,St Mirren,SCO,1,1226.9197998,2019-12-30,2020-01-22
None,Ranheim,NOR,1,1226.62231445,2019-12-13,2020-04-04
None,Gorodeya,BLR,1,1225.01281738,2019-12-02,2020-03-21
None,Falkenbergs,SWE,1,1222.69128418,2019-12-13,2020-02-20
None,Dundalk,IRL,0,1222.25891113,2019-08-14,2020-04-04
None,Pribram,CZE,1,1219.08984375,2019-12-15,2020-02-17
None,Saburtalo,GEO,0,1216.93835449,2019-08-16,2020-04-04
None,Varazdin,CRO,1,1214.86450195,2019-12-15,2020-02-02
None,HJK Helsinki,FIN,0,1213.16125488,2019-08-16,2020-04-04
None,Eskilstuna,SWE,1,1212.58044434,2019-12-13,2020-02-20
None,Torpedo Kutaisi,GEO,0,1211.43127441,2019-08-16,2020-04-04
None,Silkeborg,DEN,1,1211.02429199,2019-12-16,2020-02-16
None,Niedercorn,LUX,0,1210.54821777,2019-12-13,2020-04-04
None,Hamilton,SCO,1,1209.41394043,2019-12-30,2020-01-22
None,FK Riga,LAT,0,1207.1607666,2019-08-30,2020-04-04
None,Trakai,LIT,0,1206.47668457,2019-08-30,2020-04-04
None,Kukesi,ALB,0,1205.17590332,2019-08-02,2020-04-04
None,Raanana,ISR,1,1204.68579102,2019-12-29,2020-01-05
None,Isloch,BLR,1,1204.08850098,2019-12-02,2020-03-21
None,Arda,BUL,1,1200.5715332,2019-12-15,2020-02-17
None,Shamrock,IRL,0,1188.62902832,2019-08-14,2020-04-04
None,Kuopio,FIN,0,1187.74499512,2019-08-16,2020-04-04
None,St Patricks,IRL,0,1184.97961426,2019-08-14,2020-04-04
None,Ashdod,ISR,1,1183.32788086,2019-12-29,2020-01-05
None,Liepajas,LAT,0,1182.13952637,2019-08-30,2020-04-04
None,Neman Grodno,BLR,1,1182.07104492,2019-12-02,2020-03-21
None,LKS,POL,1,1178.53747559,2019-12-20,2020-02-09
None,Kaposvari,HUN,1,1177.21569824,2019-12-15,2020-01-25
None,Kauno Zalgiris,LIT,0,1177.17077637,2019-08-30,2020-04-04
None,FK Vitebsk,BLR,1,1177.1385498,2019-12-02,2020-03-21
None,Cork City,IRL,0,1175.83557129,2019-08-14,2020-04-04
None,Laci,ALB,0,1174.99169922,2019-08-02,2020-04-04
None,Dunav Ruse,BUL,1,1173.45349121,2019-12-15,2020-02-16
None,Fola Esch,LUX,0,1171.24609375,2019-12-13,2020-04-04
None,Inter Turku,FIN,0,1169.96289062,2019-08-16,2020-04-04
None,Botev Vratsa,BUL,1,1167.57727051,2019-12-14,2020-02-15
None,Rovaniemi,FIN,0,1167.27453613,2019-08-16,2020-04-04
None,Alashkert,ARM,0,1165.92041016,2019-08-30,2020-04-04
None,RFS,LAT,0,1162.57226562,2019-08-30,2020-04-04
None,Teuta Durres,ALB,0,1159.52563477,2019-08-02,2020-04-04
None,FK Minsk,BLR,1,1158.95056152,2019-12-02,2020-03-22
None,Petrocub,MOL,0,1158.89123535,2019-08-16,2020-04-04
None,KR Reykjavik,ISL,0,1155.40258789,2019-08-02,2020-04-04
None,Kfar-Saba,ISR,1,1153.52026367,2019-12-29,2020-01-12
None,Breidablik,ISL,0,1153.2779541,2019-08-02,2020-04-04
None,Stjarnan,ISL,0,1153.2578125,2019-08-02,2020-04-04
None,Sektzia Nes Tziona,ISR,1,1148.52490234,2019-12-30,2020-01-06
None,Partizani Tirana,ALB,0,1147.95849609,2019-08-02,2020-04-04
None,Valur,ISL,0,1147.28991699,2019-08-02,2020-04-04
None,Speranta,MOL,0,1146.36633301,2019-08-16,2020-04-04
None,Tsarsko Selo,BUL,1,1145.09802246,2019-12-15,2020-02-14
None,Jeunesse Esch,LUX,0,1142.77172852,2019-12-13,2020-04-04
None,Luch Minsk,BLR,1,1140.06408691,2019-12-02,2020-01-01
None,Slavia Mozyr,BLR,1,1139.8873291,2019-12-02,2020-03-22
None,Gomel,BLR,1,1139.56652832,2019-11-25,2020-01-01
None,Zvyazda BDU,BLR,1,1139.18481445,2019-12-02,2020-03-19
None,Ararat,ARM,0,1134.29064941,2019-08-30,2020-04-04
None,Milsami Orhei,MOL,0,1127.04077148,2019-08-16,2020-04-04
None,Slutsk,BLR,1,1126.54919434,2019-12-02,2020-03-22
None,Shkupi,MAC,0,1121.70410156,2019-07-31,2020-04-04
None,Akademija Pandev,MAC,0,1119.97167969,2019-07-31,2020-04-04
None,Podgorica,MNT,0,1115.19848633,2019-08-14,2020-04-04
None,Makedonija,MAC,0,1107.26843262,2019-07-31,2020-04-04
None,Zeta Golubovci,MNT,0,1101.46020508,2019-08-14,2020-04-04
None,Banants,ARM,0,1094.55615234,2019-08-30,2020-04-04
None,Mladost,MNT,0,1088.7220459,2019-08-14,2020-04-04
None,Nomme Kalju,EST,0,1077.01623535,2019-08-14,2020-04-04
None,Vitosha Bistritsa,BUL,1,1075.15234375,2019-12-16,2020-02-14
None,Sutjeska,MNT,0,1074.00939941,2019-08-14,2020-04-04
None,Valletta,MLT,0,1069.44067383,2019-08-16,2020-04-04
None,Bobruisk,BLR,1,1068.82043457,2020-01-01,2020-03-22
None,Rukh Brest,BLR,1,1068.82043457,2020-01-01,2020-03-20
None,Smolevichi,BLR,1,1068.82043457,2020-01-01,2020-03-20
None,Linfield,NIR,0,1068.76757812,2019-08-30,2020-04-04
None,Crusaders,NIR,0,1066.79907227,2019-08-30,2020-04-04
None,Cliftonville,NIR,0,1062.61376953,2019-08-30,2020-04-04
None,Torpedo Minsk,BLR,1,1059.39318848,2019-08-30,2020-01-01
None,Ballymena United,NIR,0,1054.48876953,2019-08-30,2020-04-04
None,Balzan,MLT,0,1052.89318848,2019-08-16,2020-04-04
None,Gzira United,MLT,0,1043.11755371,2019-08-16,2020-04-04
None,Connahs Quay,WAL,0,1042.46899414,2019-08-16,2020-04-04
None,The New Saints,WAL,0,1042.20068359,2019-08-16,2020-04-04
None,Feronikeli,KOS,0,1039.66601562,2019-07-31,2020-04-04
None,Prishtine,KOS,0,1028.28417969,2019-07-31,2020-04-04
None,Hibernians Paola,MLT,0,1025.92675781,2019-08-16,2020-04-04
None,Flora Tallinn,EST,0,1014.67401123,2019-08-14,2020-04-04
None,FC Infonet,EST,0,1000.19500732,2019-08-14,2020-04-04
None,Inter Cardiff,WAL,0,997.387390137,2019-08-16,2020-04-04
None,Trans Narva,EST,0,986.455993652,2019-08-14,2020-04-04
None,Barry Town,WAL,0,979.348449707,2019-08-16,2020-04-04
None,Klaksvik,FAR,0,955.336791992,2019-08-02,2020-04-04
None,College Europa,GIB,0,943.785766602,2019-07-31,2020-04-04
None,St Josephs,GIB,0,933.085205078,2019-07-31,2020-04-04
None,Lincoln,GIB,0,915.295959473,2019-07-31,2020-04-04
None,HB Torshavn,FAR,0,908.94317627,2019-08-02,2020-04-04
None,B 36 Torshavn,FAR,0,902.766662598,2019-08-02,2020-04-04
None,Runavik,FAR,0,900.335571289,2019-08-02,2020-04-04
None,Engordany,AND,0,786.665222168,2019-08-02,2020-04-04
None,Santa Coloma,AND,0,776.019165039,2019-08-02,2020-04-04
None,Matecosa Sant Julia,AND,0,756.635253906,2019-08-02,2020-04-04
None,Tre Fiori,SMR,0,709.810302734,2019-07-31,2020-04-04
None,Tre Penne,SMR,0,678.880249023,2019-07-31,2020-04-04
None,La Fiorita,SMR,0,663.256347656,2019-07-31,2020-04-04


